period,Pop,Rock,Country,R&B,Rap/Hip Hop,Alternative,Dance,Electro,Films/Games,Latin Music,Christian,Reggae,Jazz,Folk,Metal,Singer & Songwriter,Reggaeton,Asian Music,Disco,Traditional Mexicano,Classical,Kids
2006-W03,0.29577464788732394,0.14084507042253522,0.2535211267605634,0.08450704225352113,0.14084507042253522,0.04225352112676056,0.0,0.014084507042253521,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0
2006-W04,0.2777777777777778,0.1388888888888889,0.2777777777777778,0.08333333333333333,0.125,0.041666666666666664,0.0,0.013888888888888888,0.013888888888888888,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0
2006-W05,0.2753623188405797,0.14492753623188406,0.2463768115942029,0.10144927536231885,0.11594202898550725,0.057971014492753624,0.0,0.014492753623188406,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0
2006-W06,0.3181818181818182,0.13636363636363635,0.22727272727272727,0.09090909090909091,0.12121212121212122,0.045454545454545456,0.0,0.015151515151515152,0.015151515151515152,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0
2006-W07,0.30434782608695654,0.13043478260869565,0.2463768115942029,0.08695652173913043,0.14492753623188406,0.028985507246376812,0.0,0.014492753623188406,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0
2006-W08,0.3235294117647059,0.11764705882352941,0.23529411764705882,0.08823529411764706,0.14705882352941177,0.029411764705882353,0.0,0.014705882352941176,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0
2006-W09,0.34328358208955223,0.1044776119402985,0.22388059701492538,0.08955223880597014,0.14925373134328357,0.029850746268656716,0.0,0.014925373134328358,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0
2006-W10,0.3283582089552239,0.13432835820895522,0.19402985074626866,0.1044776119402985,0.14925373134328357,0.029850746268656716,0.0,0.014925373134328358,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0
2006-W11,0.31343283582089554,0.13432835820895522,0.1791044776119403,0.11940298507462686,0.16417910447761194,0.029850746268656716,0.0,0.014925373134328358,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0
2006-W12,0.29411764705882354,0.14705882352941177,0.20588235294117646,0.1323529411764706,0.14705882352941177,0.014705882352941176,0.0,0.014705882352941176,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0
2006-W13,0.2676056338028169,0.16901408450704225,0.2112676056338028,0.1267605633802817,0.1267605633802817,0.04225352112676056,0.0,0.014084507042253521,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0
2006-W14,0.2608695652173913,0.18840579710144928,0.2318840579710145,0.11594202898550725,0.10144927536231885,0.043478260869565216,0.0,0.014492753623188406,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0
2006-W15,0.25,0.19117647058823528,0.23529411764705882,0.11764705882352941,0.08823529411764706,0.029411764705882353,0.0,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0
